year,state,state_code,county,candidate,party,candidate_votes,total_votes
2008,Missouri,MO,Clay,Barack Obama,democrat,53761.0,109606
2008,Missouri,MO,Clay,John McCain,republican,54516.0,109606
2008,Missouri,MO,Clinton,Barack Obama,democrat,4545.0,10454
2008,Missouri,MO,Clinton,John McCain,republican,5709.0,10454
2008,Missouri,MO,Cole,Barack Obama,democrat,13959.0,38745
2008,Missouri,MO,Cole,John McCain,republican,24385.0,38745
2008,Missouri,MO,Cooper,Barack Obama,democrat,2996.0,8026
2008,Missouri,MO,Cooper,John McCain,republican,4902.0,8026
2008,Missouri,MO,Crawford,Barack Obama,democrat,3911.0,10085
2008,Missouri,MO,Crawford,John McCain,republican,6007.0,10085
2008,Missouri,MO,Dade,Barack Obama,democrat,1184.0,4112
2008,Missouri,MO,Dade,John McCain,republican,2864.0,4112
2008,Missouri,MO,Dallas,Barack Obama,democrat,2656.0,7683
2008,Missouri,MO,Dallas,John McCain,republican,4895.0,7683
2008,Missouri,MO,Daviess,Barack Obama,democrat,1400.0,3786
2008,Missouri,MO,Daviess,John McCain,republican,2263.0,3786
2008,Missouri,MO,DeKalb,Barack Obama,democrat,1692.0,4683
2008,Missouri,MO,DeKalb,John McCain,republican,2889.0,4683
2008,Missouri,MO,Dent,Barack Obama,democrat,2056.0,6868
2008,Missouri,MO,Dent,John McCain,republican,4655.0,6868
2008,Missouri,MO,Douglas,Barack Obama,democrat,2140.0,6712
2008,Missouri,MO,Douglas,John McCain,republican,4405.0,6712
2008,Missouri,MO,Dunklin,Barack Obama,democrat,4540.0,11764
2008,Missouri,MO,Dunklin,John McCain,republican,7044.0,11764
2008,Missouri,MO,Franklin,Barack Obama,democrat,21256.0,49293
2008,Missouri,MO,Franklin,John McCain,republican,27355.0,49293
2008,Missouri,MO,Gasconade,Barack Obama,democrat,2899.0,7771
2008,Missouri,MO,Gasconade,John McCain,republican,4763.0,7771
2008,Missouri,MO,Gentry,Barack Obama,democrat,1235.0,3292
2008,Missouri,MO,Gentry,John McCain,republican,1964.0,3292
2008,Missouri,MO,Greene,Barack Obama,democrat,56181.0,135695
2008,Missouri,MO,Greene,John McCain,republican,77683.0,135695
2008,Missouri,MO,Grundy,Barack Obama,democrat,1580.0,4740
2008,Missouri,MO,Grundy,John McCain,republican,3006.0,4740
2008,Missouri,MO,Harrison,Barack Obama,democrat,1287.0,3915
2008,Missouri,MO,Harrison,John McCain,republican,2512.0,3915
2008,Missouri,MO,Henry,Barack Obama,democrat,4869.0,11159
2008,Missouri,MO,Henry,John McCain,republican,6095.0,11159
2008,Missouri,MO,Hickory,Barack Obama,democrat,2171.0,5115
2008,Missouri,MO,Hickory,John McCain,republican,2850.0,5115
2008,Missouri,MO,Holt,Barack Obama,democrat,802.0,2633
2008,Missouri,MO,Holt,John McCain,republican,1794.0,2633
2008,Missouri,MO,Howard,Barack Obama,democrat,2036.0,4855
2008,Missouri,MO,Howard,John McCain,republican,2708.0,4855
2008,Missouri,MO,Howell,Barack Obama,democrat,5736.0,17029
2008,Missouri,MO,Howell,John McCain,republican,10982.0,17029
2008,Missouri,MO,Iron,Barack Obama,democrat,2213.0,4414
2008,Missouri,MO,Iron,John McCain,republican,2090.0,4414
2008,Missouri,MO,Jackson,Barack Obama,democrat,90722.0,186047
2008,Missouri,MO,Jackson,John McCain,republican,92833.0,186047
2008,Missouri,MO,Jasper,Barack Obama,democrat,15730.0,48025
2008,Missouri,MO,Jasper,John McCain,republican,31667.0,48025
2008,Missouri,MO,Jefferson,Barack Obama,democrat,53467.0,105704
2008,Missouri,MO,Jefferson,John McCain,republican,50804.0,105704
2008,Missouri,MO,Johnson,Barack Obama,democrat,9480.0,22080
2008,Missouri,MO,Johnson,John McCain,republican,12183.0,22080
2008,Missouri,MO,Knox,Barack Obama,democrat,759.0,2024
2008,Missouri,MO,Knox,John McCain,republican,1212.0,2024
2008,Missouri,MO,Laclede,Barack Obama,democrat,5218.0,16323
2008,Missouri,MO,Laclede,John McCain,republican,10875.0,16323
2008,Missouri,MO,Lafayette,Barack Obama,democrat,6902.0,16600
2008,Missouri,MO,Lafayette,John McCain,republican,9442.0,16600
2008,Missouri,MO,Lawrence,Barack Obama,democrat,5097.0,16637
2008,Missouri,MO,Lawrence,John McCain,republican,11263.0,16637
2008,Missouri,MO,Lewis,Barack Obama,democrat,1837.0,4502
2008,Missouri,MO,Lewis,John McCain,republican,2594.0,4502
2008,Missouri,MO,Lincoln,Barack Obama,democrat,10234.0,23550
2008,Missouri,MO,Lincoln,John McCain,republican,12924.0,23550
2008,Missouri,MO,Linn,Barack Obama,democrat,2638.0,5931
2008,Missouri,MO,Linn,John McCain,republican,3140.0,5931
2008,Missouri,MO,Livingston,Barack Obama,democrat,2435.0,6552
2008,Missouri,MO,Livingston,John McCain,republican,3993.0,6552
2008,Missouri,MO,McDonald,Barack Obama,democrat,2454.0,8135
2008,Missouri,MO,McDonald,John McCain,republican,5499.0,8135
2008,Missouri,MO,Macon,Barack Obama,democrat,2784.0,7474
2008,Missouri,MO,Macon,John McCain,republican,4586.0,7474
2008,Missouri,MO,Madison,Barack Obama,democrat,2042.0,5028
2008,Missouri,MO,Madison,John McCain,republican,2897.0,5028
2008,Missouri,MO,Maries,Barack Obama,democrat,1599.0,4548
2008,Missouri,MO,Maries,John McCain,republican,2853.0,4548
2008,Missouri,MO,Marion,Barack Obama,democrat,4703.0,12553
2008,Missouri,MO,Marion,John McCain,republican,7705.0,12553
2008,Missouri,MO,Mercer,Barack Obama,democrat,519.0,1748
2008,Missouri,MO,Mercer,John McCain,republican,1169.0,1748
2008,Missouri,MO,Miller,Barack Obama,democrat,3553.0,11535
2008,Missouri,MO,Miller,John McCain,republican,7797.0,11535
2008,Missouri,MO,Mississippi,Barack Obama,democrat,2247.0,5356
2008,Missouri,MO,Mississippi,John McCain,republican,3034.0,5356
2008,Missouri,MO,Moniteau,Barack Obama,democrat,2084.0,6665
2008,Missouri,MO,Moniteau,John McCain,republican,4467.0,6665
2008,Missouri,MO,Monroe,Barack Obama,democrat,1703.0,4314
2008,Missouri,MO,Monroe,John McCain,republican,2533.0,4314
2008,Missouri,MO,Montgomery,Barack Obama,democrat,2347.0,5856
2008,Missouri,MO,Montgomery,John McCain,republican,3428.0,5856
2008,Missouri,MO,Morgan,Barack Obama,democrat,3565.0,9149
2008,Missouri,MO,Morgan,John McCain,republican,5451.0,9149
2008,Missouri,MO,New Madrid,Barack Obama,democrat,3370.0,8092
2008,Missouri,MO,New Madrid,John McCain,republican,4593.0,8092
2008,Missouri,MO,Newton,Barack Obama,democrat,7450.0,25406
2008,Missouri,MO,Newton,John McCain,republican,17637.0,25406
2008,Missouri,MO,Nodaway,Barack Obama,democrat,4493.0,10219
2008,Missouri,MO,Nodaway,John McCain,republican,5568.0,10219
2008,Missouri,MO,Oregon,Barack Obama,democrat,1811.0,4591
2008,Missouri,MO,Oregon,John McCain,republican,2652.0,4591
2008,Missouri,MO,Osage,Barack Obama,democrat,1907.0,7079
2008,Missouri,MO,Osage,John McCain,republican,5062.0,7079
2008,Missouri,MO,Ozark,Barack Obama,democrat,1661.0,4686
2008,Missouri,MO,Ozark,John McCain,republican,2918.0,4686
2008,Missouri,MO,Pemiscot,Barack Obama,democrat,3029.0,7047
2008,Missouri,MO,Pemiscot,John McCain,republican,3954.0,7047
2008,Missouri,MO,Perry,Barack Obama,democrat,3005.0,8647
2008,Missouri,MO,Perry,John McCain,republican,5527.0,8647
2008,Missouri,MO,Pettis,Barack Obama,democrat,6932.0,18208
2008,Missouri,MO,Pettis,John McCain,republican,11018.0,18208
2008,Missouri,MO,Phelps,Barack Obama,democrat,7394.0,19438
2008,Missouri,MO,Phelps,John McCain,republican,11706.0,19438
2008,Missouri,MO,Pike,Barack Obama,democrat,3487.0,7881
2008,Missouri,MO,Pike,John McCain,republican,4268.0,7881
2008,Missouri,MO,Platte,Barack Obama,democrat,21459.0,46480
2008,Missouri,MO,Platte,John McCain,republican,24460.0,46480
2008,Missouri,MO,Polk,Barack Obama,democrat,4553.0,13697
2008,Missouri,MO,Polk,John McCain,republican,8956.0,13697
2008,Missouri,MO,Pulaski,Barack Obama,democrat,5249.0,15000
2008,Missouri,MO,Pulaski,John McCain,republican,9552.0,15000
2008,Missouri,MO,Putnam,Barack Obama,democrat,695.0,2339
2008,Missouri,MO,Putnam,John McCain,republican,1591.0,2339
2008,Missouri,MO,Ralls,Barack Obama,democrat,2041.0,5084
2008,Missouri,MO,Ralls,John McCain,republican,2987.0,5084
2008,Missouri,MO,Randolph,Barack Obama,democrat,3984.0,10624
2008,Missouri,MO,Randolph,John McCain,republican,6457.0,10624
2008,Missouri,MO,Ray,Barack Obama,democrat,5241.0,11053
2008,Missouri,MO,Ray,John McCain,republican,5593.0,11053
2008,Missouri,MO,Reynolds,Barack Obama,democrat,1418.0,3287
2008,Missouri,MO,Reynolds,John McCain,republican,1782.0,3287
2008,Missouri,MO,Ripley,Barack Obama,democrat,1795.0,5363
2008,Missouri,MO,Ripley,John McCain,republican,3407.0,5363
2008,Missouri,MO,St. Charles,Barack Obama,democrat,84183.0,188529
2008,Missouri,MO,St. Charles,John McCain,republican,102550.0,188529
2008,Missouri,MO,St. Clair,Barack Obama,democrat,1886.0,4988
2008,Missouri,MO,St. Clair,John McCain,republican,2981.0,4988
2008,Missouri,MO,Ste. Genevieve,Barack Obama,democrat,4979.0,8825
2008,Missouri,MO,Ste. Genevieve,John McCain,republican,3732.0,8825
2008,Missouri,MO,St. Francois,Barack Obama,democrat,11540.0,24550
2008,Missouri,MO,St. Francois,John McCain,republican,12660.0,24550
2008,Missouri,MO,St. Louis County,Barack Obama,democrat,333123.0,559854
2008,Missouri,MO,St. Louis County,John McCain,republican,221705.0,559854
2008,Missouri,MO,Saline,Barack Obama,democrat,4712.0,9848
2008,Missouri,MO,Saline,John McCain,republican,4962.0,9848
2008,Missouri,MO,Schuyler,Barack Obama,democrat,775.0,1983
2008,Missouri,MO,Schuyler,John McCain,republican,1139.0,1983
2008,Missouri,MO,Scotland,Barack Obama,democrat,793.0,2098
2008,Missouri,MO,Scotland,John McCain,republican,1249.0,2098
2008,Missouri,MO,Scott,Barack Obama,democrat,6258.0,18026
2008,Missouri,MO,Scott,John McCain,republican,11563.0,18026
2008,Missouri,MO,Shannon,Barack Obama,democrat,1637.0,3838
2008,Missouri,MO,Shannon,John McCain,republican,2075.0,3838
2008,Missouri,MO,Shelby,Barack Obama,democrat,1114.0,3316
2008,Missouri,MO,Shelby,John McCain,republican,2166.0,3316
2008,Missouri,MO,Stoddard,Barack Obama,democrat,3899.0,13262
2008,Missouri,MO,Stoddard,John McCain,republican,9172.0,13262
2008,Missouri,MO,Stone,Barack Obama,democrat,5029.0,16387
2008,Missouri,MO,Stone,John McCain,republican,11147.0,16387
2008,Missouri,MO,Sullivan,Barack Obama,democrat,1173.0,2869
2008,Missouri,MO,Sullivan,John McCain,republican,1607.0,2869
2008,Missouri,MO,Taney,Barack Obama,democrat,6683.0,21664
2008,Missouri,MO,Taney,John McCain,republican,14736.0,21664
2008,Missouri,MO,Texas,Barack Obama,democrat,3410.0,10851
2008,Missouri,MO,Texas,John McCain,republican,7215.0,10851
2008,Missouri,MO,Vernon,Barack Obama,democrat,3381.0,8878
2008,Missouri,MO,Vernon,John McCain,republican,5334.0,8878
2008,Missouri,MO,Warren,Barack Obama,democrat,6705.0,15576
2008,Missouri,MO,Warren,John McCain,republican,8675.0,15576
2008,Missouri,MO,Washington,Barack Obama,democrat,4711.0,9614
2008,Missouri,MO,Washington,John McCain,republican,4706.0,9614
2008,Missouri,MO,Wayne,Barack Obama,democrat,2243.0,6154
2008,Missouri,MO,Wayne,John McCain,republican,3784.0,6154
2008,Missouri,MO,Webster,Barack Obama,democrat,5685.0,16356
2008,Missouri,MO,Webster,John McCain,republican,10431.0,16356
2008,Missouri,MO,Worth,Barack Obama,democrat,427.0,1174
2008,Missouri,MO,Worth,John McCain,republican,707.0,1174
2008,Missouri,MO,Wright,Barack Obama,democrat,2557.0,8514
2008,Missouri,MO,Wright,John McCain,republican,5784.0,8514
2008,Missouri,MO,St. Louis City,Barack Obama,democrat,132925.0,158858
2008,Missouri,MO,St. Louis City,John McCain,republican,24662.0,158858
2008,Montana,MT,Beaverhead,Barack Obama,democrat,1617.0,4763
2008,Montana,MT,Beaverhead,John McCain,republican,3008.0,4763
2008,Montana,MT,Big Horn,Barack Obama,democrat,3516.0,5219
2008,Montana,MT,Big Horn,John McCain,republican,1628.0,5219
2008,Montana,MT,Blaine,Barack Obama,democrat,1702.0,3014
2008,Montana,MT,Blaine,John McCain,republican,1139.0,3014
2008,Montana,MT,Broadwater,Barack Obama,democrat,854.0,2775
2008,Montana,MT,Broadwater,John McCain,republican,1853.0,2775
2008,Montana,MT,Carbon,Barack Obama,democrat,2443.0,5750
2008,Montana,MT,Carbon,John McCain,republican,3108.0,5750
2008,Montana,MT,Carter,Barack Obama,democrat,111.0,866
2008,Montana,MT,Carter,John McCain,republican,573.0,866
2008,Montana,MT,Cascade,Barack Obama,democrat,17664.0,35396
2008,Montana,MT,Cascade,John McCain,republican,16857.0,35396
2008,Montana,MT,Chouteau,Barack Obama,democrat,1122.0,2866
2008,Montana,MT,Chouteau,John McCain,republican,1634.0,2866
2008,Montana,MT,Custer,Barack Obama,democrat,2267.0,5482
2008,Montana,MT,Custer,John McCain,republican,3047.0,5482
2008,Montana,MT,Daniels,Barack Obama,democrat,343.0,1073
2008,Montana,MT,Daniels,John McCain,republican,694.0,1073
2008,Montana,MT,Dawson,Barack Obama,democrat,1593.0,4450
2008,Montana,MT,Dawson,John McCain,republican,2639.0,4450
2008,Montana,MT,Deer Lodge,Barack Obama,democrat,3402.0,5074
2008,Montana,MT,Deer Lodge,John McCain,republican,1502.0,5074
2008,Montana,MT,Fallon,Barack Obama,democrat,318.0,1539
2008,Montana,MT,Fallon,John McCain,republican,1064.0,1539
2008,Montana,MT,Fergus,Barack Obama,democrat,1933.0,6232
2008,Montana,MT,Fergus,John McCain,republican,4108.0,6232
2008,Montana,MT,Flathead,Barack Obama,democrat,16138.0,43744
2008,Montana,MT,Flathead,John McCain,republican,25559.0,43744
2008,Montana,MT,Gallatin,Barack Obama,democrat,24205.0,48169
2008,Montana,MT,Gallatin,John McCain,republican,22578.0,48169
2008,Montana,MT,Garfield,Barack Obama,democrat,110.0,727
2008,Montana,MT,Garfield,John McCain,republican,598.0,727
2008,Montana,MT,Glacier,Barack Obama,democrat,3423.0,4971
2008,Montana,MT,Glacier,John McCain,republican,1451.0,4971
2008,Montana,MT,Golden Valley,Barack Obama,democrat,124.0,492
2008,Montana,MT,Golden Valley,John McCain,republican,343.0,492
2008,Montana,MT,Granite,Barack Obama,democrat,601.0,1718
2008,Montana,MT,Granite,John McCain,republican,1013.0,1718
2008,Montana,MT,Hill,Barack Obama,democrat,3596.0,6661
2008,Montana,MT,Hill,John McCain,republican,2787.0,6661
2008,Montana,MT,Jefferson,Barack Obama,democrat,2582.0,6341
2008,Montana,MT,Jefferson,John McCain,republican,3538.0,6341
2008,Montana,MT,Judith Basin,Barack Obama,democrat,397.0,1236
2008,Montana,MT,Judith Basin,John McCain,republican,801.0,1236
2008,Montana,MT,Lake,Barack Obama,democrat,6766.0,13919
2008,Montana,MT,Lake,John McCain,republican,6498.0,13919
2008,Montana,MT,Lewis and Clark,Barack Obama,democrat,17114.0,33433
2008,Montana,MT,Lewis and Clark,John McCain,republican,14966.0,33433
2008,Montana,MT,Liberty,Barack Obama,democrat,367.0,1001
2008,Montana,MT,Liberty,John McCain,republican,594.0,1001
2008,Montana,MT,Lincoln,Barack Obama,democrat,3025.0,9227
2008,Montana,MT,Lincoln,John McCain,republican,5704.0,9227
2008,Montana,MT,McCone,Barack Obama,democrat,321.0,1106
2008,Montana,MT,McCone,John McCain,republican,726.0,1106
2008,Montana,MT,Madison,Barack Obama,democrat,1607.0,4568
2008,Montana,MT,Madison,John McCain,republican,2822.0,4568
2008,Montana,MT,Meagher,Barack Obama,democrat,298.0,966
2008,Montana,MT,Meagher,John McCain,republican,624.0,966
2008,Montana,MT,Mineral,Barack Obama,democrat,845.0,2021
2008,Montana,MT,Mineral,John McCain,republican,1053.0,2021
2008,Montana,MT,Missoula,Barack Obama,democrat,36531.0,59104
2008,Montana,MT,Missoula,John McCain,republican,20743.0,59104
2008,Montana,MT,Musselshell,Barack Obama,democrat,636.0,2306
2008,Montana,MT,Musselshell,John McCain,republican,1581.0,2306
2008,Montana,MT,Park,Barack Obama,democrat,4173.0,9815
2008,Montana,MT,Park,John McCain,republican,4376.0,9815
2008,Montana,MT,Petroleum,Barack Obama,democrat,68.0,300
2008,Montana,MT,Petroleum,John McCain,republican,227.0,300
2008,Montana,MT,Phillips,Barack Obama,democrat,638.0,2224
2008,Montana,MT,Phillips,John McCain,republican,1423.0,2224
2008,Montana,MT,Pondera,Barack Obama,democrat,1223.0,2885
2008,Montana,MT,Pondera,John McCain,republican,1588.0,2885
2008,Montana,MT,Powder River,Barack Obama,democrat,208.0,1404
2008,Montana,MT,Powder River,John McCain,republican,802.0,1404
2008,Montana,MT,Powell,Barack Obama,democrat,1021.0,2940
2008,Montana,MT,Powell,John McCain,republican,1683.0,2940
2008,Montana,MT,Prairie,Barack Obama,democrat,211.0,830
2008,Montana,MT,Prairie,John McCain,republican,503.0,830
2008,Montana,MT,Ravalli,Barack Obama,democrat,8400.0,22101
2008,Montana,MT,Ravalli,John McCain,republican,13002.0,22101
2008,Montana,MT,Richland,Barack Obama,democrat,1203.0,4516
2008,Montana,MT,Richland,John McCain,republican,3184.0,4516
2008,Montana,MT,Roosevelt,Barack Obama,democrat,2564.0,4947
2008,Montana,MT,Roosevelt,John McCain,republican,1473.0,4947
2008,Montana,MT,Rosebud,Barack Obama,democrat,1919.0,3810
2008,Montana,MT,Rosebud,John McCain,republican,1768.0,3810
2008,Montana,MT,Sanders,Barack Obama,democrat,1970.0,5868
2008,Montana,MT,Sanders,John McCain,republican,3563.0,5868
2008,Montana,MT,Sheridan,Barack Obama,democrat,953.0,2006
2008,Montana,MT,Sheridan,John McCain,republican,987.0,2006
2008,Montana,MT,Silver Bow,Barack Obama,democrat,11676.0,16969
2008,Montana,MT,Silver Bow,John McCain,republican,4818.0,16969
2008,Montana,MT,Stillwater,Barack Obama,democrat,1512.0,4667
2008,Montana,MT,Stillwater,John McCain,republican,2991.0,4667
2008,Montana,MT,Sweet Grass,Barack Obama,democrat,541.0,2299
2008,Montana,MT,Sweet Grass,John McCain,republican,1494.0,2299
2008,Montana,MT,Teton,Barack Obama,democrat,1294.0,3272
2008,Montana,MT,Teton,John McCain,republican,1874.0,3272
2008,Montana,MT,Toole,Barack Obama,democrat,737.0,2121
2008,Montana,MT,Toole,John McCain,republican,1317.0,2121
2008,Montana,MT,Treasure,Barack Obama,democrat,156.0,486
2008,Montana,MT,Treasure,John McCain,republican,314.0,486
2008,Montana,MT,Valley,Barack Obama,democrat,1645.0,4426
2008,Montana,MT,Valley,John McCain,republican,2121.0,4426
2008,Montana,MT,Wheatland,Barack Obama,democrat,289.0,983
2008,Montana,MT,Wheatland,John McCain,republican,657.0,983
2008,Montana,MT,Wibaux,Barack Obama,democrat,146.0,563
2008,Montana,MT,Wibaux,John McCain,republican,379.0,563
2008,Montana,MT,Yellowstone,Barack Obama,democrat,32038.0,70431
2008,Montana,MT,Yellowstone,John McCain,republican,36483.0,70431
2008,Nebraska,NE,Adams,Barack Obama,democrat,4685.0,13210
2008,Nebraska,NE,Adams,John McCain,republican,8252.0,13210
2008,Nebraska,NE,Antelope,Barack Obama,democrat,757.0,3185
2008,Nebraska,NE,Antelope,John McCain,republican,2383.0,3185
2008,Nebraska,NE,Arthur,Barack Obama,democrat,39.0,263
2008,Nebraska,NE,Arthur,John McCain,republican,217.0,263
2008,Nebraska,NE,Banner,Barack Obama,democrat,62.0,416
2008,Nebraska,NE,Banner,John McCain,republican,348.0,416
2008,Nebraska,NE,Blaine,Barack Obama,democrat,43.0,316
2008,Nebraska,NE,Blaine,John McCain,republican,266.0,316
2008,Nebraska,NE,Boone,Barack Obama,democrat,742.0,2836
2008,Nebraska,NE,Boone,John McCain,republican,2042.0,2836
2008,Nebraska,NE,Box Butte,Barack Obama,democrat,1886.0,4979
2008,Nebraska,NE,Box Butte,John McCain,republican,2932.0,4979
2008,Nebraska,NE,Boyd,Barack Obama,democrat,250.0,1110
2008,Nebraska,NE,Boyd,John McCain,republican,839.0,1110
2008,Nebraska,NE,Brown,Barack Obama,democrat,311.0,1567
2008,Nebraska,NE,Brown,John McCain,republican,1208.0,1567
2008,Nebraska,NE,Buffalo,Barack Obama,democrat,5867.0,19293
2008,Nebraska,NE,Buffalo,John McCain,republican,13097.0,19293
2008,Nebraska,NE,Burt,Barack Obama,democrat,1413.0,3387
2008,Nebraska,NE,Burt,John McCain,republican,1907.0,3387
2008,Nebraska,NE,Butler,Barack Obama,democrat,1190.0,3839
2008,Nebraska,NE,Butler,John McCain,republican,2557.0,3839
2008,Nebraska,NE,Cass,Barack Obama,democrat,4753.0,12122
2008,Nebraska,NE,Cass,John McCain,republican,7120.0,12122
2008,Nebraska,NE,Cedar,Barack Obama,democrat,1190.0,4174
2008,Nebraska,NE,Cedar,John McCain,republican,2912.0,4174
2008,Nebraska,NE,Chase,Barack Obama,democrat,341.0,1844
2008,Nebraska,NE,Chase,John McCain,republican,1477.0,1844
2008,Nebraska,NE,Cherry,Barack Obama,democrat,599.0,3059
2008,Nebraska,NE,Cherry,John McCain,republican,2360.0,3059
2008,Nebraska,NE,Cheyenne,Barack Obama,democrat,1173.0,4839
2008,Nebraska,NE,Cheyenne,John McCain,republican,3572.0,4839
2008,Nebraska,NE,Clay,Barack Obama,democrat,780.0,3033
2008,Nebraska,NE,Clay,John McCain,republican,2177.0,3033
2008,Nebraska,NE,Colfax,Barack Obama,democrat,1125.0,3203
2008,Nebraska,NE,Colfax,John McCain,republican,2018.0,3203
2008,Nebraska,NE,Cuming,Barack Obama,democrat,1274.0,4087
2008,Nebraska,NE,Cuming,John McCain,republican,2732.0,4087
2008,Nebraska,NE,Custer,Barack Obama,democrat,1192.0,5578
2008,Nebraska,NE,Custer,John McCain,republican,4301.0,5578
2008,Nebraska,NE,Dakota,Barack Obama,democrat,2994.0,6396
2008,Nebraska,NE,Dakota,John McCain,republican,3292.0,6396
2008,Nebraska,NE,Dawes,Barack Obama,democrat,1285.0,3775
2008,Nebraska,NE,Dawes,John McCain,republican,2376.0,3775
2008,Nebraska,NE,Dawson,Barack Obama,democrat,2399.0,7986
2008,Nebraska,NE,Dawson,John McCain,republican,5460.0,7986
2008,Nebraska,NE,Deuel,Barack Obama,democrat,243.0,993
2008,Nebraska,NE,Deuel,John McCain,republican,732.0,993
2008,Nebraska,NE,Dixon,Barack Obama,democrat,946.0,2794
2008,Nebraska,NE,Dixon,John McCain,republican,1785.0,2794
2008,Nebraska,NE,Dodge,Barack Obama,democrat,6689.0,15550
2008,Nebraska,NE,Dodge,John McCain,republican,8557.0,15550
2008,Nebraska,NE,Douglas,Barack Obama,democrat,116810.0,226701
2008,Nebraska,NE,Douglas,John McCain,republican,106291.0,226701
2008,Nebraska,NE,Dundy,Barack Obama,democrat,218.0,1019
2008,Nebraska,NE,Dundy,John McCain,republican,783.0,1019
2008,Nebraska,NE,Fillmore,Barack Obama,democrat,962.0,2947
2008,Nebraska,NE,Fillmore,John McCain,republican,1913.0,2947
2008,Nebraska,NE,Franklin,Barack Obama,democrat,442.0,1552
2008,Nebraska,NE,Franklin,John McCain,republican,1079.0,1552
2008,Nebraska,NE,Frontier,Barack Obama,democrat,349.0,1404
2008,Nebraska,NE,Frontier,John McCain,republican,1034.0,1404
2008,Nebraska,NE,Furnas,Barack Obama,democrat,556.0,2328
2008,Nebraska,NE,Furnas,John McCain,republican,1725.0,2328
2008,Nebraska,NE,Gage,Barack Obama,democrat,4473.0,10160
2008,Nebraska,NE,Gage,John McCain,republican,5435.0,10160
2008,Nebraska,NE,Garden,Barack Obama,democrat,283.0,1138
2008,Nebraska,NE,Garden,John McCain,republican,844.0,1138
2008,Nebraska,NE,Garfield,Barack Obama,democrat,212.0,1030
2008,Nebraska,NE,Garfield,John McCain,republican,800.0,1030
2008,Nebraska,NE,Gosper,Barack Obama,democrat,260.0,1048
2008,Nebraska,NE,Gosper,John McCain,republican,776.0,1048
2008,Nebraska,NE,Grant,Barack Obama,democrat,41.0,367
2008,Nebraska,NE,Grant,John McCain,republican,318.0,367
2008,Nebraska,NE,Greeley,Barack Obama,democrat,458.0,1199
2008,Nebraska,NE,Greeley,John McCain,republican,715.0,1199
2008,Nebraska,NE,Hall,Barack Obama,democrat,7855.0,21271
2008,Nebraska,NE,Hall,John McCain,republican,12977.0,21271
2008,Nebraska,NE,Hamilton,Barack Obama,democrat,1332.0,4799
2008,Nebraska,NE,Hamilton,John McCain,republican,3389.0,4799
2008,Nebraska,NE,Harlan,Barack Obama,democrat,402.0,1766
2008,Nebraska,NE,Harlan,John McCain,republican,1329.0,1766
2008,Nebraska,NE,Hayes,Barack Obama,democrat,85.0,553
2008,Nebraska,NE,Hayes,John McCain,republican,461.0,553
2008,Nebraska,NE,Hitchcock,Barack Obama,democrat,346.0,1379
2008,Nebraska,NE,Hitchcock,John McCain,republican,1001.0,1379
2008,Nebraska,NE,Holt,Barack Obama,democrat,1089.0,4974
2008,Nebraska,NE,Holt,John McCain,republican,3746.0,4974
2008,Nebraska,NE,Hooker,Barack Obama,democrat,75.0,438
2008,Nebraska,NE,Hooker,John McCain,republican,355.0,438
2008,Nebraska,NE,Howard,Barack Obama,democrat,1083.0,2996
2008,Nebraska,NE,Howard,John McCain,republican,1847.0,2996
2008,Nebraska,NE,Jefferson,Barack Obama,democrat,1520.0,3697
2008,Nebraska,NE,Jefferson,John McCain,republican,2103.0,3697
2008,Nebraska,NE,Johnson,Barack Obama,democrat,914.0,2110
2008,Nebraska,NE,Johnson,John McCain,republican,1142.0,2110
2008,Nebraska,NE,Kearney,Barack Obama,democrat,876.0,3150
2008,Nebraska,NE,Kearney,John McCain,republican,2224.0,3150
2008,Nebraska,NE,Keith,Barack Obama,democrat,974.0,3968
2008,Nebraska,NE,Keith,John McCain,republican,2942.0,3968
2008,Nebraska,NE,Keya Paha,Barack Obama,democrat,115.0,533
2008,Nebraska,NE,Keya Paha,John McCain,republican,409.0,533
2008,Nebraska,NE,Kimball,Barack Obama,democrat,439.0,1811
2008,Nebraska,NE,Kimball,John McCain,republican,1346.0,1811
2008,Nebraska,NE,Knox,Barack Obama,democrat,1255.0,4084
2008,Nebraska,NE,Knox,John McCain,republican,2728.0,4084
2008,Nebraska,NE,Lancaster,Barack Obama,democrat,65734.0,127490
2008,Nebraska,NE,Lancaster,John McCain,republican,59398.0,127490
2008,Nebraska,NE,Lincoln,Barack Obama,democrat,5046.0,16277
2008,Nebraska,NE,Lincoln,John McCain,republican,10817.0,16277
2008,Nebraska,NE,Logan,Barack Obama,democrat,81.0,416
2008,Nebraska,NE,Logan,John McCain,republican,327.0,416
2008,Nebraska,NE,Loup,Barack Obama,democrat,86.0,393
2008,Nebraska,NE,Loup,John McCain,republican,302.0,393
2008,Nebraska,NE,McPherson,Barack Obama,democrat,45.0,293
2008,Nebraska,NE,McPherson,John McCain,republican,240.0,293
2008,Nebraska,NE,Madison,Barack Obama,democrat,4142.0,14045
2008,Nebraska,NE,Madison,John McCain,republican,9655.0,14045
2008,Nebraska,NE,Merrick,Barack Obama,democrat,986.0,3431
2008,Nebraska,NE,Merrick,John McCain,republican,2375.0,3431
2008,Nebraska,NE,Morrill,Barack Obama,democrat,557.0,2351
2008,Nebraska,NE,Morrill,John McCain,republican,1725.0,2351
